,theta,calulated_p,phat,Dicrepancy_percnt
325,3.542118432026689,0.13150309206736488,0.009620841,1266.8565637650208
326,3.543786488740617,0.1313321332691264,0.009597987,1268.3299856216609
327,3.5454545454545454,0.13116137904721914,0.009575178,1269.8061822574282
328,3.5471226021684736,0.13099082919460747,0.009552422,1271.2839474037582
329,3.548790658882402,0.13082048350437758,0.009529729,1272.7617896966246
330,3.5504587155963305,0.13065034176973778,0.009507098,1274.2399472232644
331,3.5521267723102588,0.13048040378401837,0.009484499,1275.7227141235378
332,3.553794829024187,0.13031066934067226,0.00946197,1277.2044130037366
333,3.555462885738115,0.1301411382332749,0.009439481,1278.689489506878
334,3.5571309424520434,0.12997181025552407,0.009417046,1280.1760357473856
335,3.5587989991659716,0.12980268520124072,0.009394662,1281.664171829469
336,3.5604670558799,0.12963376286436867,0.00937235,1283.1511332454118
337,3.562135112593828,0.1294650430389751,0.009350081,1284.6408752335146
338,3.5638031693077563,0.12929652551925042,0.009327855,1286.1335329255055
339,3.5654712260216845,0.12912821009950826,0.00930569,1287.6263268820924
340,3.5671392827356128,0.1289600965741864,0.009283561,1289.1231281756957
341,3.5688073394495414,0.12879218473784615,0.009261492,1290.6203103354815
342,3.5704753961634697,0.128624474385173,0.009239492,1292.116301343133
343,3.572143452877398,0.12845696531097617,0.009217527,1293.6164071383132
344,3.573811509591326,0.1282896573101895,0.009195627,1295.115975337968
345,3.5754795663052543,0.12812255017787133,0.0091737695,1296.618370718327
346,3.5771476230191825,0.12795564370920454,0.009151959,1298.1230210951353
347,3.5788156797331108,0.1277889376994965,0.009130196,1299.6297745960003
348,3.5804837364470394,0.12762243194417977,0.009108506,1301.1346091143014
349,3.5821517931609677,0.12745612623881186,0.0090868445,1302.6445162552352
350,3.583819849874896,0.12729002037907577,0.009065248,1304.153745887766
351,3.585487906588824,0.1271241141607794,0.009043694,1305.6658771512539
352,3.5871559633027523,0.12695840737985653,0.009022189,1307.1796001918988
353,3.5888240200166805,0.1267928998323663,0.009000753,1308.6921293400972
354,3.5904920767306088,0.12662759131449386,0.00897935,1310.2088311818488
